loan_amount,income,credit_score,interest_rate,employment_years,debt_to_income,default
17820,82432.61203195836,629.4576198611077,4.697205578850583,7,0.2359172120124524,0
21211,29840.497891805415,696.8465611446817,5.976034576228704,3,0.23706637940668338,1
44890,64592.03872733566,791.4073399654912,5.107390321753453,2,0.1309358804458742,0
10842,57858.61117773609,645.0404454498581,6.4253475385378245,11,0.40690196280990043,1
6316,45447.281553052795,789.8673512578752,3.9799812145377165,17,0.3240347015226732,0
22508,65466.815186815766,710.4058338738071,5.408104847954022,23,0.40298040374539734,1
27005,56703.77681458268,695.3551355771958,6.331357404200068,14,0.37344345001442636,0
20206,78706.1019932084,683.9020042466929,7.33005565743788,10,0.49942229364858737,0
23971,73020.97863617199,659.6927916267306,3.3595234940826817,23,0.4755059561557363,1
30599,88591.96104560979,714.5926300917257,4.739417016998636,10,0.4857269265689397,0
27056,52750.231042290114,726.0989523597904,3.0261051014006393,11,0.3496195034708378,0
6378,80948.31734621273,578.7428542845722,3.545298737166743,18,0.27694067567696523,0
6519,42512.178479768685,827.1519169583825,5.0277742597892106,16,0.5667182952664764,0
27161,58340.452510866315,609.4506817125273,2.0,28,0.12713488685827698,1
45703,53021.29421048593,673.8835598647607,5.629007169843025,5,0.17631065392511516,1
43861,69036.68119364114,572.0856070336786,5.835757375274776,20,0.30979954608831983,1
10355,68674.13697365328,686.6045375817222,4.885380723570447,7,0.4069788262840056,0
14083,46490.70610158043,676.9268062071244,3.7394054914845745,14,0.10410018740336083,1
43342,69872.88260976625,674.4153316100326,4.634124926402401,21,0.459661409655571,1
25456,54292.66375734162,715.2166835946875,8.174941749758986,19,0.3793632713949574,1
18324,47748.03960072459,687.8094138653136,4.219437829746305,25,0.3423513793384626,1
7257,59823.27956786509,726.9209399748135,3.818204331518259,9,0.3117475194139341,0
32364,37847.33757956223,638.1334626892913,2.0,27,0.3597435158703123,1
29972,73969.59524983157,703.8691638417027,6.565823683885074,14,0.1808928672408738,0
31654,59165.687843374195,668.4159524922176,3.139687365320488,11,0.15435586963849127,1
20233,59493.81567302939,681.4830276733386,5.1323275374538495,10,0.24481873937591922,0
20887,58692.500593702396,713.5174324590258,8.160018410554683,17,0.4547523959926624,1
34320,84702.75130037675,674.7847134294555,5.5539744503184245,23,0.39414394191774815,1
25808,82783.1653324473,694.741713296141,5.537282748380741,4,0.34006150880950636,1
35154,80261.4164009878,642.2877294678308,4.5113146337771095,11,0.38576048294798015,1
39773,58724.37533611743,754.7756115172956,5.470716398956307,23,0.3796290065196716,1
32747,43265.626312650944,736.422201649731,5.113516307574264,4,0.2535209627449627,1
15860,59760.30835674129,704.9991778407374,5.810492303464966,21,0.14872797362236292,1
47838,64716.00631090773,687.866999058693,2.0,28,0.5483911843315253,1
47156,72189.15455839917,694.78141975769,5.569256502176544,9,0.3999556313119573,0
23156,64667.741116503654,753.7011686257142,5.650203348385938,13,0.44887399984042586,1
25360,44602.585857156206,732.8802784318922,8.82100881469801,15,0.3319986121834776,0
23135,51968.76794489671,754.542216495972,4.993577218078028,4,0.4782402899882813,0
30351,50607.95203126617,682.9054463542263,5.332462369255815,10,0.3922486319893336,1
35499,68085.79575608732,724.1699639728978,5.594494604851786,18,0.12690056104859512,0
28554,68453.96179859951,759.4336991077672,5.636760534948871,25,0.5450485176968456,1
24604,70419.47832121306,653.6927098353218,3.1495677219693468,7,0.25276807339394347,1
21923,64515.537820085294,650.5478569596715,6.227594951482447,18,0.16894538871066775,0
13547,29112.007353470337,713.7602247365191,3.623918798329414,19,0.1440205038521579,1
49283,34112.10482587787,638.2529053359825,5.6099768883916505,21,0.46022015692105545,1
38002,57897.18552990537,609.2087500149488,3.71132191980209,17,0.45198418340217994,1
19562,61471.16880699589,758.7322865004274,4.66632453343872,29,0.45008106240663537,0
12480,78804.98380729467,767.4449262832837,4.294358820802754,22,0.557876386340783,0
31672,61166.92721992548,640.9990222893409,4.626515492693431,20,0.2744715109988257,0
9213,45360.7600371053,628.4006619459865,4.875458003862783,11,0.38056652817946157,0
15293,69932.47211666053,667.3405149181714,5.55847084790003,25,0.4097477914971748,1
39441,59741.22460703636,762.6404176059783,4.85574159922163,12,0.5897409142832313,1
7100,53969.17821698947,679.4630773710928,6.311776511812055,20,0.25617307185929594,1
49617,35781.00888044835,704.7347508857406,4.199654976776056,20,0.5781655999519703,1
33172,61277.80512166849,716.2460870514016,5.6445675176311445,28,0.1743671665411907,0
25132,63432.26866469191,708.6923901179309,3.7512674545258182,28,0.482000728013921,1
23199,45057.805438409254,774.7035572001708,7.673930305130726,17,0.41644295001020637,1
41609,71165.36682309413,664.0054485638631,5.6509473386370495,26,0.5084480186359938,1
47965,69821.95197976475,694.8896614524291,3.954241933245273,28,0.11434278681992358,0
13016,60733.68873589464,711.6212849798685,7.601787069482208,14,0.13906552146952791,0
44779,60175.84286913062,697.5502149417155,5.777746762599928,14,0.13484788978457293,1
42261,74190.56619996372,639.0449396244478,3.959622482694862,11,0.39647972774864393,1
36881,65512.95553171547,626.3732241569984,4.803126508308765,25,0.40146803378776896,1
22058,49466.16826577459,625.3261361247426,3.2930426308751417,8,0.5530524446774882,0
29472,57035.27574599778,736.312737492123,3.2925945950604,18,0.33380175725922245,0
46346,68352.7410290412,658.9798504655324,6.812620586648698,11,0.13402452750248198,1
39926,29515.1861350191,723.4637451970652,3.6522869211756652,22,0.20476470081125772,1
39832,46027.109268155575,704.3371518909103,2.993644464084753,4,0.10403654740892146,1
41021,70232.06499508463,651.2571432239178,5.953611698556489,25,0.48835726256420253,1
29087,78133.16406324168,652.5050465410214,7.489591434990533,25,0.5077997184403873,1
17828,75315.73110402017,706.7006580207049,6.73592884124287,20,0.598970208142068,1
36128,73399.3996837167,703.8842354781148,8.436690869741497,19,0.3060972245265472,0
6401,61946.15794007162,724.6016118138537,8.63238446354055,9,0.10964918770079626,1
24643,44566.448854684655,677.1247721110705,3.649424967095368,21,0.2173649407451861,0
20193,57050.649231401476,657.6646110496152,4.532892623760258,6,0.39388443383164795,1
31853,30100.964240712226,705.4935262497642,2.6440769979022423,22,0.5809714835263682,1
49864,79509.8412931613,770.9959562223306,3.255648293449828,10,0.15178927573539716,0
25307,47743.30796288537,606.166046655019,6.6086378553832485,27,0.1607865100803714,0
41982,51999.813599651956,660.0473664013127,5.415288060605798,7,0.45087949263947147,0
24611,75879.28578960865,729.5220071141711,7.184707216708177,20,0.4336035275107748,0
48791,35780.595643356835,710.8242817243621,3.7018455861083037,6,0.22525317765591654,0
16950,42158.960639618526,730.2509646911755,4.176965288540867,15,0.5065723955072595,1
15704,64019.57015737702,678.5172487685106,5.89036798801194,27,0.1643893777387316,0
48111,67805.70622601217,619.404199134565,6.584966297528596,15,0.5628709223883799,0
16867,58924.488072387605,783.5746358933329,2.5475825364512104,13,0.2005159651662107,0
7745,59413.753305961385,754.1917944955449,4.639281794701112,14,0.1406761863615025,0
8866,79025.66930841668,698.7910921289439,5.599010391052024,19,0.2697610432369273,0
37245,69544.77667590976,657.9169691514519,6.174477307887029,8,0.19392064426727249,0
49724,67517.54901791319,675.4716212679331,6.471049926841072,15,0.3634706125180165,1
10818,71634.69739190614,711.4541755904879,4.888161575186329,15,0.443423268685863,0
35116,55491.14587967073,687.4183866657022,3.146789378505929,4,0.3454607892391456,0
20493,92597.4849621453,699.2750417742474,2.1118004803066777,2,0.43030366590548885,1
33038,25387.027225012753,780.5068602087936,4.7266109979614805,20,0.28246025719999224,0
25447,81868.81536178172,746.183760664976,4.566756683332222,24,0.11396129861932,1
35431,73531.61278114664,641.4610765666681,3.8059798202250037,12,0.5870320621125745,1
22908,63724.32377326281,703.8459501137681,6.33964171732819,28,0.5097067522699977,1
34336,61200.43436403167,673.9818245081442,3.2786194569738245,26,0.13670941204231404,0
45992,57666.70054294341,714.897156287411,4.007016453879151,7,0.3245881980781672,1
9025,76551.65381945114,696.8334296745579,6.750200193827242,16,0.41750953503593735,0
25093,59402.03289000174,848.384938938337,3.83755734274531,4,0.19529713528631895,0
11155,49081.728907153694,721.4630828767972,5.484741256461715,5,0.3889943056813857,0
38487,73529.74327982523,693.29079969166,4.985611786120435,28,0.36682430905884356,0
25963,83771.49351089787,792.1503028666745,5.364800127523646,25,0.2041325942673524,0
25936,31092.4631538187,710.2774729426291,6.322317529438347,28,0.17060515463872664,0
9426,95356.3774615548,624.0637851959829,5.487936706791027,26,0.4794811448093187,0
28303,44449.030537055376,693.7776510198992,2.9201890152710703,1,0.26129322307481684,1
32606,45595.52585226971,730.6851623686027,3.1739083379967137,29,0.22202026692112167,1
33151,41326.65420761081,724.2264741449151,5.442235190686228,21,0.4689391764029943,1
18767,60012.73578696938,750.2587352184162,3.6208179848894666,13,0.46803434601149096,0
16308,40804.22572547049,707.6858234355576,6.4329276794795325,24,0.23820082816811458,1
49245,42626.09904223672,704.1555485782332,5.463717541212791,29,0.5362842306259269,1
29770,49671.749286245744,629.8762349154904,2.426341363303248,3,0.4441250825361712,0
33572,62076.83512791509,776.4211128931082,7.833624261923208,2,0.27288210891076903,0
46448,63522.80398451267,684.7198209900533,4.450638385899017,8,0.3137448250923295,0
7204,78617.95919115127,651.0232593188839,4.686069155809351,17,0.46335484296530893,1
32233,78272.2315979237,831.3953944099254,5.633818473957569,11,0.205791916447746,0
26729,75369.16971146406,784.0042844121377,4.870045249017187,8,0.33438039623761207,0
36131,56075.742434014115,677.6125538871325,6.44245955125535,26,0.42677917112904984,1
38870,32382.273330051183,605.9664327872287,3.4729891361533127,25,0.36974927400435664,1
43011,32050.284025440083,664.0764289362734,6.720604820529564,26,0.4041641729522466,1
44382,75265.9481416472,778.9567798129951,6.021496005210169,26,0.3731062497383898,1
46475,72656.31707561055,708.835665185268,3.8384026672347136,17,0.19961372189501006,0
26607,50749.433063339304,632.5281826682005,5.377489302049891,29,0.30510267248631073,1
29968,38388.95623053837,739.1990771113749,6.818273233460407,12,0.3659927477387729,1
38398,44292.73465246363,689.5070985693477,5.782335984196641,26,0.490031371172973,0
16908,62620.414532992916,667.5649016103918,5.221092961532481,13,0.42695211858477133,0
31423,62648.41499782405,671.3579760200122,5.933674609067763,9,0.3132954725929674,0
48615,75637.969096905,765.319625406844,6.059962185645082,2,0.5871999160795728,0
14171,53244.68314188756,727.331817417704,4.241343167401092,28,0.1538977608398626,0
17721,56339.45957247536,625.6971156595152,5.235135118186594,6,0.2034024342774842,0
21616,76879.81958949659,718.3594390058475,6.272999820452012,17,0.27065630501583204,0
47512,28123.57647918548,705.380753987315,5.199387052563348,15,0.21428603849395508,1
43458,64761.794203755395,678.9796134204628,3.923760513042643,16,0.4127209984030057,1
12659,54986.568320520964,681.6159438270361,5.420181560194172,24,0.11977536466812763,0
48369,70691.39668430615,656.7473784957957,4.414303260012535,5,0.18871839213670796,0
16704,67689.09904292013,666.8736814221137,5.873333368670432,24,0.2466736188293022,0
37793,49555.355334155014,714.4861724268026,7.14034884173797,11,0.4416728875396583,1
36226,52389.97715281527,686.1215046498154,6.015735207129148,18,0.5379324412905641,0
28852,25470.368616784777,727.2840819095168,3.7644929703204477,2,0.49924588527652725,0
37082,71249.8724739273,660.7510183778066,5.452530534862342,25,0.19104046662512744,0
27794,63596.60730096946,735.3747308185411,2.0,27,0.3827028792205346,1
46420,80977.68533177569,765.7222287228079,4.850535130241081,2,0.11501132267234362,1
18379,54008.999457591795,699.6608180000339,6.41029478357049,17,0.25526838767643056,0
12006,73715.03396472038,726.0313305137458,5.6033027212239634,28,0.5029918974141634,0
13682,43951.10931653791,727.9821435950784,5.1651040566989055,10,0.3283328568716698,1
38840,20000.0,674.8950988195669,8.194720241165939,5,0.1749706611379173,0
37430,58582.290894483485,728.1682483916023,2.442762243682502,18,0.3192766907441563,0
28091,51499.77367420462,586.5782783485672,2.778799111859249,4,0.19901646273111415,1
37983,44237.678613229196,566.6716728914004,5.7231399862949015,12,0.2965957289319814,1
28989,73471.58090229925,683.5260868006192,6.347138585171961,26,0.3439167363739217,0
14915,78123.70010315336,731.6732904525197,6.40827319441476,4,0.27477905625551424,0
47552,61581.31919048791,695.7473334874225,4.140835981454533,25,0.5684844752169305,0
23990,57262.21395572752,737.2936814489467,3.733816604469933,2,0.38126514877819095,1
29734,60940.62560853783,639.9132175425682,3.5128912301115527,18,0.5214463369734483,0
19824,50206.10634148009,744.1419699989697,5.48338054792434,16,0.4803642735277901,0
41081,68438.93922642604,781.4406307207112,3.525188886844272,21,0.4305831546338883,0
16033,36909.42020757841,665.179474254706,6.671928547603566,2,0.34844437415129115,1
47736,43903.828073547105,738.5499380752166,4.967175552372405,14,0.10108689189079376,0
21241,48131.082730397975,701.1409156915056,3.944410915611184,16,0.4067338002760419,0
10939,68120.33146472294,722.0920272467918,3.950515174762323,12,0.2779787265012489,1
40063,55462.65214435135,781.3405783350545,2.7021395627150544,13,0.1588810834006594,0
39464,80405.85592054609,716.3651636587792,3.8087383573261855,29,0.3223131318060388,1
16185,72049.64634567764,738.2221060498508,4.170819837338632,28,0.4677766611416524,0
32045,47983.60236656481,636.8477679410158,5.6121205668642995,25,0.580838897349352,1
49769,69501.98685597931,736.6820392976391,4.851200795515183,15,0.28705244556104104,0
24167,53876.89457771972,780.5003575427064,3.710412365085377,24,0.3713616493524884,0
41412,67097.70742535945,653.824968854339,3.162144215485574,10,0.5256221916817925,1
26625,72776.5824538946,683.8488427175913,4.644522742140888,16,0.26699970997500744,0
44188,76720.71902719076,734.3063317112119,2.0,4,0.1711286224854077,0
32076,63030.323547568754,722.3892063899975,4.523206344875843,20,0.24094091561634454,0
49605,84001.85529720328,632.013612411696,6.673330587614371,14,0.549561414904194,0
24029,66619.71534091908,708.245568620592,4.699474262949355,17,0.17969655423091888,1
27973,62025.78239186446,683.365909738452,5.238982432413577,15,0.264610530503391,1
44121,55462.28418510096,651.5672433851449,5.057139105256557,13,0.33232015525017033,1
36433,50530.36469717449,767.8362434196335,2.9221525088243725,13,0.52355661174546,1
48309,66298.25589092559,700.273018878662,7.636234900426672,12,0.5688566418264873,1
6932,61511.364554699765,749.1524326453052,4.3886518759604245,0,0.3129051548166274,0
49254,63912.384009515845,641.329348687734,4.994976600644392,5,0.5659770241767578,1
6757,67211.18741334438,729.4472828760545,4.016565284120075,22,0.18072954742887729,0
35722,63849.02217214573,753.0844761408293,6.7070980505478985,10,0.1784261459481852,1
42853,90199.43110391777,687.8925699822869,2.8119802051315346,10,0.574625409817399,0
43405,52080.52673732793,675.1409945410924,6.953446747964602,24,0.3548400667641656,0
6116,66484.4001617956,634.7864129493593,4.543552513685367,15,0.19295391767697698,0
48527,56584.60176226888,656.5973660449362,4.199704731952859,23,0.34399518528778095,1
16691,23077.91829637139,677.3683357682254,4.058372157295183,25,0.49160557768952573,1
5492,57097.90765697332,651.2044414921671,7.712972862191471,2,0.5134601828617619,1
32882,45952.54416122189,661.6026669447483,2.592834051265328,24,0.5319846283246211,0
13811,58997.66311739379,707.9048458202354,4.19774836525362,16,0.38478545154370924,0
32808,59603.96218002443,713.8894099196355,3.0638482575027326,28,0.5334730071839402,1
29272,65780.36831909006,754.5422510265886,2.2811968486234084,21,0.3550151044016273,0
33399,52047.30937025746,661.9113323060774,6.9579304177564065,28,0.4035299511955387,0
11474,53923.60626394589,701.1592605567258,4.959307843649171,13,0.4793599011358226,0
31956,70510.40479214923,679.1151613730049,3.2587331465018448,25,0.31271764635525423,1
47506,47864.122057783155,675.5817375181443,6.243633278621685,1,0.1367907435693874,0
18979,32423.20513936062,684.1930385180171,4.398973999040244,25,0.2750831784288488,1
49523,62355.47035389722,690.1912267626769,4.030149830133299,24,0.41197210839798015,0
47565,76062.73121352367,712.5198133148031,5.863071897775783,8,0.19616618481973844,0
33328,70337.70713470329,683.4821016711563,4.366716931416307,7,0.17419268174982003,1
17867,62632.26293295455,761.3665315025885,3.5558359525830294,28,0.24654027229571882,0
30851,78759.68015023167,614.7799809156049,6.043103479775365,10,0.11605573113891068,1
36279,76230.25858747374,752.6976812744642,4.787946214946328,6,0.47171144904345985,0
35527,55036.28208406409,681.574816702898,6.119607579475531,29,0.2293578010941694,1
12866,63712.825925056044,690.5583541698672,4.395766102184799,21,0.16211919831829977,1
20449,64356.90333954661,699.5192260818178,6.5285346761691105,1,0.44956470798171766,0
15685,58698.74056886146,735.2821021627985,5.021044912591654,29,0.5214640062716439,1
28544,77013.71356310818,655.9854220515361,6.589046459902036,3,0.10993779793088923,0
10451,57717.893499048434,667.157038639025,6.539975641893908,25,0.21679988537061243,1
26642,52495.81663492506,725.0279835948824,6.854377618365256,22,0.5726161624347917,1
46316,21126.881139372686,615.0910585312371,5.102430873088392,13,0.2926270679663876,1
44954,48025.44176439433,698.2916684554874,5.574080315697069,12,0.5692960316909657,1
43870,40268.73136794852,660.1135164755005,4.6539107762957395,21,0.2371062691853387,0
36030,59394.057731003464,649.5885412772561,3.65344338686675,24,0.209033817785966,1
35873,41194.66124305868,618.0768075867585,8.004945850222878,12,0.20705420586399795,1
5619,69130.27112503353,738.6151027534518,3.871842808855199,12,0.14261433021246914,0
38650,76626.56412321058,707.9412949604825,6.357301263837128,4,0.5482161442545628,0
30372,59532.6486211782,666.3859398625852,6.088718501630106,27,0.5899175113164505,1
8642,45239.73425604387,691.7721045164716,5.271579452816085,11,0.5772544036358189,1
33001,64296.005642723,645.355884287286,4.767517096568654,5,0.526014069913637,0
39064,88402.12587132042,673.1907078279751,4.782436354805204,25,0.5234439538254876,1
34290,83737.20943986841,690.0826832040971,4.014380843464271,21,0.4305427335844938,1
19122,38908.819601438656,703.1975237542906,5.141662729275858,13,0.5131068559753068,1
29820,38352.28164797643,719.6031805987471,3.2279204098991796,7,0.20417118217152389,1
7895,34506.95340300078,609.707379300057,6.120878834563491,23,0.29395631519356424,1
10366,42945.30819374518,719.7587979612406,4.657193028002444,21,0.420418146647374,1
13711,63773.88703152945,613.725188940331,3.556968438176825,7,0.5373856662807982,1
24596,51649.58587245112,721.5766739295791,3.0853379970561927,6,0.4302347311843918,1
23793,47419.94946173086,689.3344522775772,4.802148825833202,16,0.519510979167103,1
13199,75586.64651274678,754.5729923206326,4.854324500800359,20,0.3369747579246487,0
15717,67951.3967863144,666.2763455314546,4.222903744041396,10,0.4586518688525222,0
41191,34429.46059269282,739.0420005236857,5.753606135425738,25,0.5899904031875434,1
15211,74725.87011314453,641.6303387520588,5.5226637065846145,9,0.17674427856487887,0
28360,67590.52083693058,705.2943933796536,5.085159996171193,12,0.5634603461579449,0
26542,67923.94887045558,598.0999515223806,3.6110580492279727,9,0.3611819739209514,0
36312,51442.88964104147,744.153148060189,3.889978926246057,20,0.42160901536502904,1
41435,57190.437303076644,786.3436701669773,2.9051146623082222,25,0.5389345034552564,0
33247,30409.17707704325,665.0888888763125,4.712944667218737,13,0.3048270862761585,1
27357,73004.80008801937,706.1315283490658,5.841112710527274,8,0.30934628744502535,0
46045,45016.09483048027,722.19189623976,3.1833971948383697,6,0.36359091817355016,1
32691,46940.56453359084,622.4872501423695,4.158260676772555,6,0.1095510422484253,1
17424,46737.88058460425,662.5446651604877,4.920652618439252,25,0.3483330904716754,1
23852,87006.01675355728,659.4495090681257,5.838865537427651,17,0.24554363249711517,0
27601,49969.4390285657,820.3531825217649,2.784651634358333,15,0.5639770911958907,0
23020,74133.90410315584,752.290118218018,8.329847251585266,7,0.14386764937651567,1
13155,59640.11842675827,689.1458567541949,6.128905285859338,15,0.32966023100990094,1
8583,47563.35429846781,738.9520372017004,4.10141872956177,18,0.5737340851886804,0
20515,44843.99920080454,710.5624758854359,3.3944804442795604,14,0.5505176251592387,0
41777,50567.15868774012,729.6518636964875,5.425495102481912,24,0.45067422118727507,0
24710,58883.07889836189,647.3242919376338,5.707923995701219,14,0.3946805259980374,1
48178,69026.05659582262,768.6688195939666,3.514599072295299,5,0.24036546856642008,1
29532,52935.12480764376,661.612980436483,3.328815131519487,8,0.28347855637622743,1
23601,52373.82387329521,664.2013987290784,3.6598299617432315,14,0.14506743237706363,1
9967,46782.672826468886,729.5113590888725,5.096770891342415,24,0.4930541488791188,1
23753,42089.36787809666,717.2880375871733,5.115779766223682,6,0.2619348839519059,0
25022,40834.63470371607,701.1578368035305,8.246496273800357,25,0.43389094951510365,1
48463,74820.43376909402,741.980004177002,2.0,27,0.2787973885993067,1
14135,52067.413730686916,641.9472380623206,3.9924500368572815,7,0.33216522069813137,1
10722,53395.86150666351,792.2176773337685,4.20625592805351,17,0.37750123618819753,1
32413,50000.81125528722,674.9672390977121,5.729699394606793,20,0.5009262041953018,0
32236,55247.155651085646,695.579443142357,5.790006284504036,15,0.2055781887703402,1
20514,65566.11261485152,792.9913380896305,4.700609096883367,14,0.2993826934149282,0
48896,52696.78768245567,664.52799799216,7.266305611601064,2,0.1650407859459088,0
42212,62711.09831145856,751.152125126134,3.325790460763806,0,0.13788025246062965,1
45386,81273.1273424646,689.2839035901176,3.956114109363334,12,0.40233717808439595,1
25331,47705.03975719191,657.9082715502967,3.0267401475597477,21,0.19454552217945134,0
23060,53407.975950146865,680.8130403817265,4.780093162985379,28,0.1298996709630494,1
6196,69615.90404117713,728.3140098386098,4.50243364191193,11,0.5485489656032028,0
17297,82459.44250772888,750.7133164878868,6.1793562547016565,8,0.36715720989269796,0
7787,41365.34583185698,711.2802959958917,7.780246210926315,1,0.16731410370149233,1
28816,34487.93962728252,620.1028174057407,7.235826097687205,8,0.12671306372377486,1
45695,59990.904736915625,731.7765824830913,3.1657438019659,7,0.15993002670682807,0
24702,58441.84654542293,692.8934082692034,5.080039796788513,26,0.3356686201603071,1
30242,70502.53944249148,644.8758616585606,6.161570716864397,24,0.4342326275844489,0
7176,68213.40519931521,717.3196810174734,6.0026795145483,4,0.4206400374930228,1
25127,59490.5516118859,756.6919759323558,8.471626938731228,12,0.17221154313224926,0
46560,75738.22280050187,700.3359473998597,4.670266652028605,1,0.41674447591885444,0
32228,49784.7351772101,746.166634589463,5.117138491065866,9,0.3024328121087997,0
25208,63173.71188115133,723.1198017220297,8.361258911459677,25,0.3323718921497325,1
33482,41764.391567785206,723.7652147413338,5.6298753223488305,5,0.5007152031226586,1
14171,59368.075857370226,684.7256524473681,4.10435561915992,6,0.26624968633981916,1
40219,38083.025421899525,740.9348269413671,3.5378115094256515,2,0.1734995235816769,0
38396,43262.346795355494,745.708942271515,5.313611926365349,13,0.5367265667831702,1
47589,85641.7775623488,739.6333920106887,6.59990703345494,15,0.206065287933169,0
45546,32631.936482166442,684.3106631638125,6.580643975134726,5,0.24701493527732135,1
8696,56750.2245687786,749.2539884744303,3.691776140691137,21,0.45329502945131117,1
25058,72408.22684087002,719.3157252404756,5.154917429061418,7,0.44177515852880367,1
25313,93320.33372534142,651.3837269286468,4.323731902471676,0,0.5002000106419143,0
24149,62656.12562649072,680.9253857860026,4.778095100594333,19,0.19193332072397054,0
46075,63513.30189094038,673.4795512885185,6.358355593402716,14,0.2761399466571016,1
9956,60595.28072621624,600.6051560244235,4.925125383466615,16,0.16294161947813054,0
15195,75858.51607026244,750.170652508917,5.978708818159049,23,0.3705195735843021,1
22076,66475.55347856847,850.0,6.023641253692052,17,0.2462852962693506,0
6105,51373.68319810672,760.4173950940468,4.083543813650717,23,0.44446782050428135,0
20417,76732.6753714309,708.1429662309612,6.843400739025512,2,0.10017218399227054,1
29729,53067.139262282595,674.2090634685463,3.3571453690997046,23,0.12984149922978963,1
35099,36022.55819874001,653.7458128385434,3.104893833319865,5,0.3162801502596717,1
37598,36070.13187846633,707.5322689409379,4.283733593292478,16,0.5790920779877843,1
34961,56983.97780362976,748.4153256629984,3.53737389020224,22,0.5454256936795915,0
17602,61545.623486570825,666.2708773895876,5.907956139171406,12,0.5970045140309916,0
14256,74334.4390957311,828.2130088775275,8.845249802192406,22,0.30841511243202246,0
25584,69612.24617671652,630.8003433642383,6.692097886083905,21,0.12328424313687578,0
39681,61197.76417809516,711.22491024266,3.7745171789871836,16,0.25297807100988123,1
30792,75172.65737148527,703.5147174269449,3.5029892284528157,20,0.4378854260869758,1
26904,60191.06859946426,700.3313210205545,6.4662044880427665,15,0.16758190488370764,0
48361,40642.70950830078,671.5572548881456,3.2243977971953623,16,0.24998608938000053,0
39540,37373.21517033665,704.1233196848575,3.522795799147876,0,0.12808308227242934,0
31536,79180.31561408487,677.511442912373,5.553603044578362,15,0.3374835191951171,0
24164,26321.55312896907,764.3944701106271,4.187167541897348,5,0.20446033884754397,0
17996,56988.89016436247,781.0387041704472,5.178999161675426,7,0.14562401344950118,1
7871,104726.90240632536,680.5728375308479,4.504200709868488,0,0.30560790474123956,0
27626,66888.50166465748,617.7514661712503,4.958186979934041,1,0.27561270218707745,1
15521,56871.857692817,715.8823561861442,6.311624221974098,14,0.3687588684727462,0
48410,34733.07650020231,714.0797205006859,5.9322797943393235,4,0.4745193276568196,1
6132,84260.55852199823,705.2606154442227,6.375502323912324,23,0.15628436821325262,1
38467,78207.41806041685,726.6476360508917,5.95890720557914,26,0.49556279510500423,1
19534,70271.95368507596,769.0763905621935,6.062643050749609,19,0.11314498993759006,0
28854,59991.604005347785,741.6486090167027,4.9967345155206955,14,0.3215509512479239,0
47998,68580.18370412066,726.5717659968492,2.8182794610688986,29,0.393715143442941,0
44065,57770.68412094221,737.6957772353715,4.838953199001349,20,0.5784993365698988,1
12812,45401.08634273503,712.5737909498891,5.473890377579944,9,0.3869615134348249,0
9557,74345.02397257219,652.7279528323857,5.111331422193208,4,0.1793745966356943,1
7179,59240.12015126685,772.5228207562892,5.629857130416394,2,0.35877090267195455,0
48798,67829.15946988182,705.1291784421599,8.091464744238664,5,0.29789197359570807,1
14065,58183.151391603504,652.7030367389796,4.247725305120483,20,0.3396777838001218,1
13275,66927.29073070266,643.6010592244132,4.392717289826249,14,0.19854850732954363,1
40948,59782.60904013376,654.1100406749997,6.813028854740411,17,0.35041352115563595,1
25700,58611.752218656875,638.3647239735733,5.186855721536404,13,0.17501988214543843,1
44464,60449.84393216281,733.4442213335278,5.681971822348593,9,0.472021540345435,1
47351,104413.04535694569,691.244418529541,4.112274706356775,29,0.396953130112799,1
32794,72036.10478972906,738.8002372021353,3.901314225454554,3,0.13926384579589166,0
33783,98790.86875349283,758.4736809958439,3.1893927956614267,10,0.5448072339644899,1
21998,59878.463789877256,745.5390958473065,5.2585856520464365,19,0.4081898023078192,0
18869,55364.13045953219,731.7011703021333,3.5321111922014587,6,0.25805352756391575,1
49525,43887.044124367865,714.3764560076611,3.3479412534431052,14,0.12282119976365516,0
33152,84048.4679493384,690.481846834097,5.991569853777162,22,0.41611334788581655,0
25954,46422.22639276341,693.8176936383043,4.047891907444468,8,0.28672013067416846,1
36555,87143.41136080035,729.2181744523089,3.1996400889781964,14,0.5538090524392438,0
21654,44757.17503844553,651.9342304116191,3.0449544734840903,25,0.11743891635708728,1
40236,73299.8980294864,697.3057624356308,6.367584328477193,11,0.11955121767112167,1
20042,36134.88774789531,662.8578904236181,4.840248824838955,17,0.5746496434534677,1
30966,53370.66447614004,758.6491039287731,4.401004449700046,5,0.5824369728397532,1
49314,60331.22294169487,735.8528663456376,5.257192773039416,17,0.1138711133863193,0
19270,51037.63476444769,806.8727222787788,5.114410332960606,24,0.4580166174706638,0
35908,57460.100972490596,662.1149371379979,4.205997759611336,17,0.21074742616442024,1
20523,57531.82341631708,667.4763093309016,4.49947602963903,21,0.4506963831430363,0
24991,72104.00325045096,702.8750550122144,6.0960945231231305,23,0.5343663983289918,1
15775,28698.72316519888,663.7270753717511,6.2371598112100015,5,0.1504157394311377,1
17265,51556.20407957904,726.8809901759795,3.742716296860719,27,0.21938320838102102,0
24459,78819.54521656434,697.4523436613885,6.919510932488414,14,0.11203883416324742,0
21673,68437.19884974892,675.5734649150157,8.013586084700371,18,0.1219149227222204,1
